"";"mock1";"mock2";"mock3";"hrcc1";"hrcc2";"hrcc3"
"AT1G71950";"238.86742024937";"158.04109216663";"373.294200331064";"194.848731403559";"259.683776462095";"356.73583404865"
"AT1G71960";"23.0789778018715";"35.1202427036957";"20.2562744365693";"32.7963211273317";"51.3147582230488";"22.2143193363628"
"AT1G71970";"191.555515755534";"121.823341878444";"149.751743156066";"143.72505435213";"234.803893687284";"97.350987679943"
"AT1G71980";"102.701451218328";"89.9956219282201";"123.70796173762";"100.318158742426";"163.274230709701";"122.832118683418"
"AT1G72010";"137.319917921136";"134.99343289233";"80.3016593735428";"124.433100747817";"105.739501792949";"126.09893035053"
"AT1G72020";"245.791113589932";"182.186259025421";"187.370538538266";"282.627120303182";"169.494201403404";"241.090701032879"
"AT1G72030";"31.1566200325266";"44.9978109641101";"12.2984523364885";"6.75218376150946";"1.55499267342572";"4.57353633395705"
"AT1G72040";"61.1592911749596";"28.5351971967527";"70.8969605279927";"32.7963211273317";"40.4298095090688";"70.5631320096231"
"AT1G72050";"87.7001156471118";"98.775682604144";"57.8750698187696";"93.5659749809168";"62.1997069370289";"71.869856676468"
"AT1G72060";"6.92369334056146";"0";"0";"8.68137912194074";"4.66497802027716";"4.57353633395705"
"AT1G72070";"6.92369334056146";"2.19501516898098";"4.34063023640772";"9.64597680215638";"10.88494871398";"5.22689866737949"
"AT1G72090";"40.3882111532752";"38.4127654571671";"48.4703709732195";"31.831723447116";"37.3198241622173";"24.8277686700526"
"AT1G72120";"31.1566200325266";"26.3401820277717";"73.7907140189312";"89.7075842600543";"76.1946409978604";"120.872031683151"
"AT1G72130";"18.4631822414972";"9.8775682604144";"25.3203430457117";"21.221148964744";"7.77496336712861";"21.5609570029404"
"AT1G72140";"4.61579556037431";"8.78006067592391";"7.2343837273462";"6.75218376150946";"34.2098388153659";"4.57353633395705"
"AT1G72150";"2045.95138213591";"1490.41529973808";"914.426103136559";"1100.60595312604";"733.956541856941";"777.501176772699"
"AT1G72160";"249.252960260213";"288.644494720999";"345.803542167148";"127.326893788464";"93.2995604055433";"227.370092031008"
"AT1G72170";"41.5421600433688";"38.4127654571671";"20.2562744365693";"35.6901141679786";"23.3248901013858";"13.7206090018712"
"AT1G72175";"42.6961089334623";"41.7052882106386";"13.7453290819578";"14.4689652032346";"32.6548461419402";"20.2542323360955"
"AT1G72180";"159.244946832914";"138.285955645802";"182.306469929124";"162.052410276227";"119.734435853781";"136.552727685289"
"AT1G72190";"9.23159112074861";"18.6576289363383";"8.68126047281543";"4.82298840107819";"4.66497802027716";"8.49371033449167"
"AT1G72210";"9.23159112074861";"25.2426744432813";"12.2984523364885";"8.68137912194074";"3.10998534685144";"5.88026100080193"
"AT1G72270";"10.3855400108422";"82.3130688367867";"30.384411654854";"5.78758608129383";"99.5195310992462";"10.453797334759"
"AT1G72280";"17.3092333514036";"0";"10.8515755910193";"23.1503443251753";"13.9949340608315";"21.5609570029404"
"AT1G72300";"5.76974445046788";"8.78006067592391";"15.9156442001616";"27.0087350460379";"10.88494871398";"18.2941453358282"
"AT1G72310";"12.6934377910293";"14.2675985983764";"23.1500279275078";"9.64597680215638";"21.7698974279601";"11.1071596681814"
"AT1G72320";"18.4631822414972";"17.5601213518478";"39.7891105004041";"24.1149420053909";"18.6599120811087";"37.2416530050789"
"AT1G72330";"43.8500578235559";"70.2404854073913";"52.0875628368926";"78.1324120974666";"163.274230709701";"71.2164943430456"
"AT1G72340";"101.547502328235";"43.9003033796196";"63.6625768006465";"67.5218376150946";"88.6345823852661";"99.3110746802103"
"AT1G72370";"255.02270471068";"299.619570565904";"611.305424960754";"341.467578796336";"275.233703196353";"793.83523510826"
"AT1G72390";"41.5421600433688";"46.0953185486005";"90.4297965918275";"72.3448260161728";"79.3046263447118";"159.420409355074"
"AT1G72410";"32.3105689226201";"38.4127654571671";"21.7031511820386";"21.221148964744";"49.7597655496231";"22.2143193363628"
"AT1G72416";"45.0040067136495";"83.4105764212772";"28.2140965366502";"54.0174700920757";"85.5245970384147";"19.6008700026731"
"AT1G72420";"0";"5.48753792245245";"2.89375349093848";"6.75218376150946";"6.21997069370289";"5.22689866737949"
"AT1G72430";"161.552844613101";"134.99343289233";"81.748536119012";"42.442297929488";"43.5397948559202";"33.3214790045443"
"AT1G72440";"71.5448311858018";"130.603402554368";"109.962632655662";"131.185284509327";"79.3046263447118";"192.741888359619"
"AT1G72450";"132.704122360761";"121.823341878444";"181.58303155639";"476.511254026525";"410.518065784391";"397.897661054264"
"AT1G72470";"19.6171311315908";"82.3130688367867";"8.68126047281543";"22.1857466449597";"46.6497802027716";"7.1869856676468"
"AT1G72480";"21.925028911778";"25.2426744432813";"94.7704268282352";"25.0795396856066";"27.989868121663";"59.4559723414417"
"AT1G72500";"83.0843200867375";"87.8006067592391";"48.4703709732195";"31.831723447116";"31.0998534685144";"38.5483776719237"
"AT1G72510";"196.171311315908";"96.5806674351631";"120.814208246681";"114.787123945661";"136.839355261463";"118.258582349461"
"AT1G72520";"46.1579556037431";"131.700910138859";"72.343837273462";"119.610112346739";"393.413146376708";"347.588761380736"
"AT1G72540";"4.61579556037431";"2.19501516898098";"7.2343837273462";"4.82298840107819";"0";"4.57353633395705"
"AT1G72550";"98.085655657954";"57.0703943935054";"75.2375907644004";"61.7342515338008";"45.0947875293459";"78.4034800106924"
"AT1G72560";"11.5394889009358";"9.8775682604144";"20.979712809304";"18.3273559240971";"12.4399413874058";"16.3340583355609"
"AT1G72600";"11.5394889009358";"39.5102730416576";"10.8515755910193";"15.4335628834502";"21.7698974279601";"9.14707266791411"
"AT1G72610";"7355.27022545646";"5197.79592014696";"9672.37104346186";"3464.83486733457";"8107.73179924171";"2910.07583306353"
"AT1G72630";"42.6961089334623";"81.2155612522962";"10.8515755910193";"15.4335628834502";"129.064391894335";"3.26681166711218"
"AT1G72640";"72.6987800758953";"84.5080840057677";"31.1078500275886";"37.6193095284099";"23.3248901013858";"14.3739713352936"
"AT1G72645";"54.2355978343981";"29.6327047812432";"26.7672197911809";"9.64597680215638";"49.7597655496231";"9.14707266791411"
"AT1G72650";"43.8500578235559";"20.8526441053193";"17.3625209456309";"33.7609188075473";"24.8798827748115";"11.7605220016039"
"AT1G72670";"35.7724155929009";"17.5601213518478";"5.78750698187696";"2.89379304064691";"10.88494871398";"5.88026100080193"
"AT1G72680";"100.393553438141";"65.8504550694294";"39.7891105004041";"87.778388899623";"110.404479813226";"62.0694216751315"
"AT1G72690";"4.61579556037431";"17.5601213518478";"1.44687674546924";"1.92919536043128";"4.66497802027716";"1.96008700026731"
"AT1G72700";"56.5434956145853";"47.192826133091";"46.3000558550157";"32.7963211273317";"21.7698974279601";"50.3088996735276"
"AT1G72710";"273.485886952178";"256.816774770774";"580.9210133059";"305.777464628357";"231.693908340433";"546.210910741157"
"AT1G72730";"1.15394889009358";"2.19501516898098";"17.3625209456309";"6.75218376150946";"13.9949340608315";"26.1344933368975"
"AT1G72740";"15.0013355712165";"44.9978109641101";"26.0437814184463";"22.1857466449597";"41.9848021824945";"26.7878556703199"
"AT1G72750";"117.702786789545";"125.115864631916";"180.859593183655";"184.238156921187";"222.363952299878";"236.517164698922"
"AT1G72770";"62.3132400650531";"84.5080840057677";"34.7250418912617";"80.0616074578979";"93.2995604055433";"36.5882906716564"
"AT1G72790";"43.8500578235559";"117.433311540482";"40.5125488731387";"40.5131025690568";"57.5347289167517";"21.5609570029404"
"AT1G72800";"11.5394889009358";"24.1451668587908";"12.2984523364885";"27.0087350460379";"26.4348754482373";"16.9874206689833"
"AT1G72810";"11.5394889009358";"54.8753792245245";"33.2781651457925";"19.2919536043128";"20.2149047545344";"11.7605220016039"
"AT1G72820";"78.4685245263632";"23.0476592743003";"17.3625209456309";"34.725516487763";"31.0998534685144";"16.3340583355609"
"AT1G72830";"5.76974445046788";"3.29252275347147";"12.2984523364885";"3.85839072086255";"9.32995604055433";"3.26681166711218"
"AT1G72840";"9.23159112074861";"7.68255309143342";"7.95782210008082";"7.7167814417251";"4.66497802027716";"10.453797334759"
"AT1G72850";"2.30789778018715";"6.58504550694294";"0.72343837273462";"6.75218376150946";"6.21997069370289";"1.96008700026731"
"AT1G72880";"66.9290356254274";"54.8753792245245";"36.8953570094656";"38.5839072086255";"35.7648314887916";"35.934928338234"
"AT1G72890";"30.002671142433";"10.9750758449049";"18.8093976911001";"12.5397698428033";"3.10998534685144";"7.1869856676468"
"AT1G72900";"61.1592911749596";"44.9978109641101";"44.8531791095464";"83.9199981787605";"90.1895750586918";"47.6954503398379"
"AT1G72910";"77.3145756362696";"27.4376896122622";"114.30326289207";"46.3006886503506";"26.4348754482373";"43.7752763393032"
"AT1G72920";"4.61579556037431";"8.78006067592391";"12.2984523364885";"13.5043675230189";"0";"7.1869856676468"
"AT1G72930";"198.479209096095";"110.848266033539";"99.1110570646429";"167.839996357521";"124.399413874058";"75.7900306770026"
"AT1G72940";"35.7724155929009";"16.4626137673573";"7.95782210008082";"5.78758608129383";"1.55499267342572";"3.26681166711218"
"AT1G72970";"4.61579556037431";"20.8526441053193";"26.0437814184463";"3.85839072086255";"37.3198241622173";"4.57353633395705"
"AT1G72990";"33.4645178127137";"5.48753792245245";"12.2984523364885";"6.75218376150946";"7.77496336712861";"13.7206090018712"
"AT1G73010";"2.30789778018715";"13.1700910138859";"2.89375349093848";"11.5751721625877";"17.1049194076829";"7.84034800106924"
"AT1G73020";"1.15394889009358";"8.78006067592391";"5.06406860914234";"1.92919536043128";"13.9949340608315";"7.1869856676468"
"AT1G73030";"237.713471359277";"126.213372216406";"125.878276855824";"227.64505253089";"143.059325955166";"152.88678602085"
"AT1G73060";"184.631822414972";"131.700910138859";"298.056609566663";"84.8845958589761";"65.3096922838803";"141.779626352669"
"AT1G73080";"39.2342622631816";"32.9252275347147";"30.384411654854";"81.0262051381136";"97.9645384258205";"73.1765813433129"
"AT1G73090";"10.3855400108422";"1.09750758449049";"6.51094535461158";"4.82298840107819";"6.21997069370289";"10.453797334759"
"AT1G73100";"13.8473866811229";"27.4376896122622";"20.2562744365693";"35.6901141679786";"18.6599120811087";"23.5210440032077"
"AT1G73110";"43.8500578235559";"46.0953185486005";"65.8328919188504";"35.6901141679786";"15.5499267342572";"30.0546673374321"
"AT1G73130";"8.07764223065504";"7.68255309143342";"11.5750139637539";"0";"15.5499267342572";"5.88026100080193"
"AT1G73150";"13.8473866811229";"60.3629171469769";"15.9156442001616";"10.610574482372";"63.7546996104546";"16.9874206689833"
"AT1G73170";"115.394889009358";"141.578478399273";"69.4500837825235";"73.3094236963884";"66.864684957306";"41.1618270056135"
"AT1G73177";"25.3868755820587";"53.777871640034";"36.171918636731";"51.1236770514288";"24.8798827748115";"27.4412180037423"
"AT1G73180";"19.6171311315908";"25.2426744432813";"41.2359872458733";"23.1503443251753";"21.7698974279601";"34.6282036713891"
"AT1G73200";"154.629151272539";"160.236107335611";"88.2594814736236";"143.72505435213";"88.6345823852661";"100.617799347055"
"AT1G73210";"16.1552844613101";"70.2404854073913";"17.3625209456309";"18.3273559240971";"127.509399220909";"40.5084646721911"
"AT1G73230";"170.784435733849";"147.066016321726";"458.659928313749";"177.485973159677";"122.844421200632";"248.277686700526"
"AT1G73240";"18.4631822414972";"44.9978109641101";"70.8969605279927";"25.0795396856066";"49.7597655496231";"52.9223490072173"
"AT1G73250";"32.3105689226201";"17.5601213518478";"27.4906581639155";"54.0174700920757";"24.8798827748115";"50.3088996735276"
"AT1G73260";"17.3092333514036";"3.29252275347147";"6.51094535461158";"37.6193095284099";"20.2149047545344";"11.7605220016039"
"AT1G73310";"6.92369334056146";"16.4626137673573";"2.89375349093848";"8.68137912194074";"20.2149047545344";"3.26681166711218"
"AT1G73320";"0";"7.68255309143342";"5.06406860914234";"0";"20.2149047545344";"8.49371033449167"
"AT1G73325";"6.92369334056146";"29.6327047812432";"75.2375907644004";"3.85839072086255";"13.9949340608315";"67.9496826759334"
"AT1G73350";"6.92369334056146";"16.4626137673573";"13.0218907092232";"13.5043675230189";"13.9949340608315";"7.84034800106924"
"AT1G73360";"0";"125.115864631916";"5.06406860914234";"5.78758608129383";"104.184509119523";"3.92017400053462"
"AT1G73370";"5.76974445046788";"25.2426744432813";"3.6171918636731";"12.5397698428033";"9.32995604055433";"3.92017400053462"
"AT1G73380";"17.3092333514036";"23.0476592743003";"19.5328360638347";"26.0441373658222";"23.3248901013858";"9.80043500133655"
"AT1G73390";"66.9290356254274";"60.3629171469769";"91.1532349645621";"40.5131025690568";"24.8798827748115";"50.3088996735276"
"AT1G73430";"66.9290356254274";"38.4127654571671";"91.8766733372967";"44.3714932899193";"60.6447142636031";"84.9371033449167"
"AT1G73440";"5.76974445046788";"32.9252275347147";"7.95782210008082";"20.2565512845284";"82.4146116915632";"11.7605220016039"
"AT1G73450";"10.3855400108422";"7.68255309143342";"10.1281372182847";"4.82298840107819";"4.66497802027716";"8.49371033449167"
"AT1G73460";"33.4645178127137";"18.6576289363383";"18.0859593183655";"32.7963211273317";"34.2098388153659";"26.1344933368975"
"AT1G73470";"70.3908822957082";"46.0953185486005";"59.3219465642388";"40.5131025690568";"24.8798827748115";"30.0546673374321"
"AT1G73480";"96.9317067678604";"93.2881446816916";"96.940741946439";"92.6013773007012";"90.1895750586918";"56.842523007752"
"AT1G73490";"47.3119044938366";"20.8526441053193";"37.6187953822002";"42.442297929488";"17.1049194076829";"37.8950153385013"
"AT1G73500";"150.013355712165";"64.7529474849389";"69.4500837825235";"195.813329083774";"125.954406547483";"120.872031683151"
"AT1G73530";"65.7750867353339";"51.582856471053";"47.0234942277503";"64.6280445744477";"52.8697508964745";"67.9496826759334"
"AT1G73540";"128.088326800387";"66.9479626539198";"34.0016035185271";"57.8758608129382";"90.1895750586918";"56.1891606743295"
"AT1G73570";"3.46184667028073";"1.09750758449049";"6.51094535461158";"11.5751721625877";"9.32995604055433";"3.26681166711218"
"AT1G73590";"0";"7.68255309143342";"10.1281372182847";"6.75218376150946";"13.9949340608315";"5.22689866737949"
"AT1G73603";"0";"46.0953185486005";"2.89375349093848";"9.64597680215638";"87.0795897118404";"1.30672466684487"
"AT1G73630";"41.5421600433688";"9.8775682604144";"16.6390825728963";"7.7167814417251";"21.7698974279601";"11.1071596681814"
"AT1G73650";"57.6974445046788";"66.9479626539198";"35.4484802639964";"18.3273559240971";"59.0897215901774";"35.2815660048116"
"AT1G73655";"313.874098105453";"243.646683756889";"428.998955031629";"190.990340682696";"143.059325955166";"249.584411367371"
"AT1G73660";"61.1592911749596";"13.1700910138859";"36.171918636731";"18.3273559240971";"37.3198241622173";"24.8277686700526"
"AT1G73670";"58.8513933947724";"48.2903337175815";"70.8969605279927";"31.831723447116";"20.2149047545344";"57.4958853411744"
"AT1G73680";"26.5408244721523";"88.8981143437296";"31.1078500275886";"60.7696538535852";"65.3096922838803";"45.7353633395705"
"AT1G73710";"66.9290356254274";"72.4355005763723";"27.4906581639155";"47.2652863305662";"29.5448607950887";"20.2542323360955"
"AT1G73720";"39.2342622631816";"39.5102730416576";"11.5750139637539";"26.0441373658222";"10.88494871398";"15.027333668716"
"AT1G73730";"10.3855400108422";"25.2426744432813";"14.4687674546924";"17.3627582438815";"26.4348754482373";"19.6008700026731"
"AT1G73740";"50.7737511641174";"59.2654095624864";"128.048591974028";"122.503905387386";"133.729369914612";"213.649483029137"
"AT1G73750";"176.554180184317";"143.773493568254";"189.54085365647";"106.10574482372";"108.849487139801";"154.846873021117"
"AT1G73760";"46.1579556037431";"21.9501516898098";"76.6844675098697";"64.6280445744477";"54.4247435699003";"75.7900306770026"
"AT1G73770";"0";"4.39003033796196";"4.34063023640772";"4.82298840107819";"4.66497802027716";"1.30672466684487"
"AT1G73790";"9.23159112074861";"4.39003033796196";"7.2343837273462";"5.78758608129383";"23.3248901013858";"4.57353633395705"
"AT1G73805";"79.6224734164568";"44.9978109641101";"171.454894338105";"72.3448260161728";"38.874816835643";"135.246003018444"
"AT1G73810";"54.2355978343981";"16.4626137673573";"73.0672756461966";"56.9112631327226";"40.4298095090688";"113.685046015504"
"AT1G73820";"26.5408244721523";"16.4626137673573";"13.7453290819578";"29.9025280866848";"7.77496336712861";"21.5609570029404"
"AT1G73840";"61.1592911749596";"73.5330081608628";"75.9610291371351";"60.7696538535852";"88.6345823852661";"101.9245240139"
"AT1G73850";"0";"10.9750758449049";"5.78750698187696";"3.85839072086255";"15.5499267342572";"4.57353633395705"
"AT1G73870";"50.7737511641174";"48.2903337175815";"10.8515755910193";"19.2919536043128";"23.3248901013858";"9.80043500133655"
"AT1G73875";"18.4631822414972";"10.9750758449049";"15.192205827427";"12.5397698428033";"3.10998534685144";"9.14707266791411"
"AT1G73880";"65.7750867353339";"58.1679019779959";"50.6406860914234";"30.8671257669004";"48.2047728761974";"53.5757113406398"
"AT1G73885";"287.333273633301";"237.061638249946";"559.217862123861";"188.096547642049";"132.174377241186";"442.979662060412"
"AT1G73890";"4.61579556037431";"7.68255309143342";"2.17031511820386";"0.964597680215638";"4.66497802027716";"3.92017400053462"
"AT1G73920";"158.09099794282";"160.236107335611";"172.178332710839";"125.397698428033";"177.269164770532";"137.206090018712"
"AT1G73930";"19.6171311315908";"18.6576289363383";"32.5547267730579";"24.1149420053909";"38.874816835643";"38.5483776719237"
"AT1G73940";"34.6184667028073";"21.9501516898098";"10.1281372182847";"18.3273559240971";"27.989868121663";"11.7605220016039"
"AT1G73950";"20.7710800216844";"14.2675985983764";"20.2562744365693";"12.5397698428033";"10.88494871398";"22.8676816697853"
"AT1G73960";"40.3882111532752";"48.2903337175815";"45.576617482281";"42.442297929488";"20.2149047545344";"55.5357983409071"
"AT1G73965";"0";"8.78006067592391";"3.6171918636731";"2.89379304064691";"18.6599120811087";"5.22689866737949"
"AT1G73970";"4.61579556037431";"6.58504550694294";"7.2343837273462";"2.89379304064691";"15.5499267342572";"5.88026100080193"
"AT1G73980";"57.6974445046788";"64.7529474849389";"91.8766733372967";"57.8758608129382";"51.3147582230488";"85.5904656783392"
"AT1G73990";"56.5434956145853";"42.8027957951291";"44.8531791095464";"32.7963211273317";"21.7698974279601";"42.4685516724584"
"AT1G74000";"12.6934377910293";"3.29252275347147";"17.3625209456309";"41.4777002492724";"99.5195310992462";"52.2689866737949"
"AT1G74010";"32.3105689226201";"39.5102730416576";"34.7250418912617";"81.9908028183292";"49.7597655496231";"96.0442630130982"
"AT1G74020";"55.3895467244917";"48.2903337175815";"44.1297407368118";"108.999537864367";"76.1946409978604";"142.432988686091"
"AT1G74030";"8.07764223065504";"17.5601213518478";"4.34063023640772";"21.221148964744";"20.2149047545344";"26.7878556703199"
"AT1G74040";"75.0066778560825";"114.140788787011";"88.9829198463582";"60.7696538535852";"48.2047728761974";"65.3362333422436"
"AT1G74050";"155.783100162633";"207.428933468702";"117.920454755743";"179.415168520109";"155.499267342572";"137.859452352134"
"AT1G74060";"258.484551380961";"228.281577574022";"340.016035185271";"244.043213094556";"261.238769135521";"361.96273271603"
"AT1G74070";"109.62514455889";"185.478781778893";"156.986126883412";"47.2652863305662";"24.8798827748115";"50.96226200695"
"AT1G74088";"10.3855400108422";"8.78006067592391";"3.6171918636731";"0";"15.5499267342572";"2.61344933368975"
"AT1G74090";"246.945062480025";"253.524252017303";"497.725600441418";"207.388501246362";"147.724303975444";"318.840818710149"
"AT1G74100";"244.637164699838";"151.456046659688";"392.103598022164";"456.254702741997";"300.113585971164";"586.719375413348"
"AT1G74160";"34.6184667028073";"38.4127654571671";"28.9375349093848";"4.82298840107819";"12.4399413874058";"20.2542323360955"
"AT1G74170";"28.8487222523394";"21.9501516898098";"21.7031511820386";"26.0441373658222";"24.8798827748115";"24.8277686700526"
"AT1G74180";"3.46184667028073";"9.8775682604144";"3.6171918636731";"11.5751721625877";"17.1049194076829";"3.26681166711218"
"AT1G74210";"24.2329266919651";"37.3152578726766";"42.6828639913426";"54.9820677722913";"29.5448607950887";"41.8151893390359"
"AT1G74230";"186.939720195159";"175.601213518478";"195.328360638347";"218.96367340895";"121.289428527206";"260.03820870213"
"AT1G74240";"4.61579556037431";"21.9501516898098";"5.78750698187696";"9.64597680215638";"3.10998534685144";"7.1869856676468"
"AT1G74250";"234.251624688996";"381.93263940269";"148.304866410597";"299.025280866848";"217.698974279601";"205.155772694645"
"AT1G74260";"90.008013427299";"128.408387385387";"88.9829198463582";"82.9554004985448";"68.4196776307317";"91.4707266791411"
"AT1G74270";"66.9290356254274";"92.1906370972011";"327.717582848783";"90.6721819402699";"37.3198241622173";"169.874206689833"
"AT1G74280";"5.76974445046788";"5.48753792245245";"9.40469884555005";"24.1149420053909";"10.88494871398";"14.3739713352936"
"AT1G74300";"1.15394889009358";"3.29252275347147";"13.7453290819578";"7.7167814417251";"21.7698974279601";"11.7605220016039"
"AT1G74310";"53.0816489443045";"41.7052882106386";"33.2781651457925";"39.5485048888411";"46.6497802027716";"39.8551023387686"
"AT1G74320";"48.4658533839302";"24.1451668587908";"19.5328360638347";"21.221148964744";"29.5448607950887";"21.5609570029404"
"AT1G74330";"18.4631822414972";"19.7551365208288";"25.3203430457117";"25.0795396856066";"35.7648314887916";"32.0147543376994"
"AT1G74340";"41.5421600433688";"39.5102730416576";"46.3000558550157";"42.442297929488";"31.0998534685144";"52.9223490072173"
"AT1G74360";"26.5408244721523";"48.2903337175815";"26.7672197911809";"111.893330905014";"97.9645384258205";"117.605220016039"
"AT1G74370";"25.3868755820587";"40.6077806261481";"15.192205827427";"19.2919536043128";"21.7698974279601";"9.80043500133655"
"AT1G74380";"81.9303711966439";"91.0931295127106";"64.3860151733812";"92.6013773007012";"62.1997069370289";"64.0295086753988"
"AT1G74390";"1.15394889009358";"5.48753792245245";"4.34063023640772";"5.78758608129383";"10.88494871398";"4.57353633395705"
"AT1G74410";"20.7710800216844";"23.0476592743003";"23.1500279275078";"22.1857466449597";"17.1049194076829";"28.7479426705872"
"AT1G74430";"3.46184667028073";"16.4626137673573";"15.192205827427";"32.7963211273317";"24.8798827748115";"16.3340583355609"
"AT1G74440";"25.3868755820587";"5.48753792245245";"62.9391384279119";"19.2919536043128";"18.6599120811087";"31.3613920042769"
"AT1G74450";"46.1579556037431";"42.8027957951291";"15.192205827427";"28.9379304064691";"40.4298095090688";"23.5210440032077"
"AT1G74458";"4.61579556037431";"9.8775682604144";"3.6171918636731";"1.92919536043128";"6.21997069370289";"4.57353633395705"
"AT1G74470";"1876.32089529216";"1266.52375250202";"3723.53730446509";"837.270786427173";"606.447142636031";"1802.6266779125"
"AT1G74510";"24.2329266919651";"79.0205460833152";"23.8734663002424";"24.1149420053909";"46.6497802027716";"19.6008700026731"
"AT1G74520";"69.2369334056146";"38.4127654571671";"62.2157000551773";"14.4689652032346";"27.989868121663";"36.5882906716564"
"AT1G74530";"12.6934377910293";"13.1700910138859";"25.3203430457117";"7.7167814417251";"29.5448607950887";"16.9874206689833"
"AT1G74540";"4.61579556037431";"2.19501516898098";"11.5750139637539";"2.89379304064691";"4.66497802027716";"2.61344933368975"
"AT1G74560";"108.471195668796";"142.675985983764";"97.6641803191737";"63.6634468942321";"107.294494466375";"73.8299436767353"
"AT1G74580";"5.76974445046788";"7.68255309143342";"2.89375349093848";"0";"15.5499267342572";"1.30672466684487"
"AT1G74590";"18.4631822414972";"6.58504550694294";"7.95782210008082";"54.9820677722913";"6.21997069370289";"17.6407830024058"
"AT1G74600";"4.61579556037431";"3.29252275347147";"8.68126047281543";"2.89379304064691";"13.9949340608315";"4.57353633395705"
"AT1G74640";"185.785771305066";"160.236107335611";"397.167666631306";"252.724592216497";"178.824157443958";"470.420880064154"
"AT1G74670";"38.080313373088";"24.1451668587908";"7.95782210008082";"6.75218376150946";"12.4399413874058";"2.61344933368975"
"AT1G74680";"21.925028911778";"32.9252275347147";"33.2781651457925";"24.1149420053909";"18.6599120811087";"26.1344933368975"
"AT1G74690";"45.0040067136495";"60.3629171469769";"68.7266454097889";"48.2298840107819";"96.4095457523947";"45.7353633395705"
"AT1G74700";"2.30789778018715";"7.68255309143342";"4.34063023640772";"9.64597680215638";"7.77496336712861";"7.84034800106924"
"AT1G74710";"128.088326800387";"81.2155612522962";"54.9813163278311";"154.335628834502";"51.3147582230488";"92.777451345986"
"AT1G74720";"25.3868755820587";"49.387841302072";"44.1297407368118";"23.1503443251753";"20.2149047545344";"35.2815660048116"
"AT1G74730";"664.6745606939";"505.950996450116";"1778.2115201817";"549.820677722913";"746.396483244346";"663.816130757195"
"AT1G74740";"11.5394889009358";"47.192826133091";"18.0859593183655";"19.2919536043128";"4.66497802027716";"23.5210440032077"
"AT1G74750";"8.07764223065504";"9.8775682604144";"15.9156442001616";"14.4689652032346";"23.3248901013858";"13.7206090018712"
"AT1G74780";"1.15394889009358";"10.9750758449049";"9.40469884555005";"6.75218376150946";"13.9949340608315";"8.49371033449167"
"AT1G74790";"39.2342622631816";"44.9978109641101";"54.9813163278311";"104.176549463289";"80.8596190181375";"162.687221022187"
"AT1G74800";"5.76974445046788";"49.387841302072";"14.4687674546924";"19.2919536043128";"38.874816835643";"16.9874206689833"
"AT1G74810";"1.15394889009358";"4.39003033796196";"5.06406860914234";"5.78758608129383";"9.32995604055433";"10.453797334759"
"AT1G74840";"50.7737511641174";"32.9252275347147";"45.576617482281";"47.2652863305662";"62.1997069370289";"47.6954503398379"
"AT1G74850";"101.547502328235";"198.648872792779";"127.325153601293";"95.4951703413481";"59.0897215901774";"99.9644370136328"
"AT1G74860";"11.5394889009358";"9.8775682604144";"13.0218907092232";"12.5397698428033";"20.2149047545344";"11.7605220016039"
"AT1G74880";"219.25028911778";"215.111486560136";"560.66473886933";"94.5305726611325";"97.9645384258205";"226.716729697585"
"AT1G74900";"2.30789778018715";"8.78006067592391";"9.40469884555005";"10.610574482372";"3.10998534685144";"5.22689866737949"
"AT1G74910";"126.934377910293";"100.970697773125";"119.367331501212";"93.5659749809168";"96.4095457523947";"122.178756349996"
"AT1G74920";"205.402902436657";"137.188448061311";"313.24881539409";"135.043675230189";"132.174377241186";"237.170527032344"
"AT1G74930";"20.7710800216844";"9.8775682604144";"15.9156442001616";"27.0087350460379";"48.2047728761974";"28.0945803371648"
"AT1G74940";"138.473866811229";"173.406198349497";"34.0016035185271";"78.1324120974666";"77.7496336712861";"18.9475076692507"
"AT1G74950";"143.089662371604";"138.285955645802";"160.603318747086";"344.361371836983";"314.108520031996";"400.511110387954"
"AT1G74960";"114.240940119264";"89.9956219282201";"129.495468719497";"94.5305726611325";"101.074523772672";"94.0841760128308"
"AT1G74970";"1029.32240996347";"634.359383835503";"1928.6867017105";"1005.11078278469";"1069.8349593169";"808.209206443554"
"AT1G75000";"23.0789778018715";"18.6576289363383";"22.4265895547732";"25.0795396856066";"18.6599120811087";"14.3739713352936"
"AT1G75010";"28.8487222523394";"35.1202427036957";"18.0859593183655";"18.3273559240971";"29.5448607950887";"15.6806960021385"
"AT1G75020";"27.6947733622458";"8.78006067592391";"21.7031511820386";"24.1149420053909";"27.989868121663";"22.8676816697853"
"AT1G75040";"66.9290356254274";"31.8277199502242";"222.819018802263";"273.945741181241";"40.4298095090688";"396.590936387419"
"AT1G75080";"62.3132400650531";"60.3629171469769";"117.920454755743";"88.7429865798387";"116.624450506929";"90.8173643457187"
"AT1G75100";"17.3092333514036";"31.8277199502242";"19.5328360638347";"10.610574482372";"4.66497802027716";"11.7605220016039"
"AT1G75130";"25.3868755820587";"26.3401820277717";"16.6390825728963";"27.0087350460379";"15.5499267342572";"10.453797334759"
"AT1G75140";"28.8487222523394";"23.0476592743003";"52.0875628368926";"31.831723447116";"35.7648314887916";"27.4412180037423"
"AT1G75160";"5.76974445046788";"12.0725834293954";"2.17031511820386";"3.85839072086255";"31.0998534685144";"0.653362333422436"
